Price,Close,High,Low,Open,Volume,EMA_20,EMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14
2018-02-06,10498.25,10594.150390625,10276.2998046875,10295.150390625,266500.0,10801.231588095367,10619.940374544314,35.98603022804239,65.16770454319885,-61.48175465484891,126.64945919804777,138.28066349977104
2018-02-07,10476.7001953125,10614.0,10446.400390625,10607.2001953125,250400.0,10770.32383640176,10614.323112613654,35.16493859288772,32.266942058813584,-75.50601371138735,107.77295577020094,140.37487391943026
2018-02-08,10576.849609375,10637.7998046875,10479.5498046875,10518.5,232200.0,10751.897719542068,10612.85356346704,41.80995610631793,14.111404002715062,-74.9292414139887,89.04064541670377,141.85521216625668
2018-02-09,10454.9501953125,10480.2001953125,10398.2001953125,10416.5,191600.0,10723.617002948777,10606.661274519804,36.85821036736095,-9.998003903803692,-79.23091945640597,69.23291555260228,144.4833694445598
2018-02-12,10539.75,10555.5,10485.400390625,10518.2001953125,217400.0,10706.105859810797,10604.037302970008,42.00402781409915,-22.008547001889383,-72.99317004359332,50.98462304170395,141.3452576761984
2018-02-14,10500.900390625,10590.5498046875,10456.650390625,10585.75,229200.0,10686.562481793102,10599.992718172165,40.38040679251503,-34.26682115136464,-68.20115535445487,33.93433420309023,140.81341170379136
2018-02-15,10545.5,10618.099609375,10511.0498046875,10537.900390625,210600.0,10673.127959717569,10597.85574883208,43.09958842459166,-39.92257341347249,-59.08552609325018,19.162952679777685,139.1266836356634
2018-02-16,10452.2998046875,10612.900390625,10434.0498046875,10596.2001953125,184300.0,10652.096706857563,10592.147672591116,39.087608425094366,-51.33353366183837,-56.39718907329285,5.063655411454475,141.96410522865173
2018-02-19,10378.400390625,10489.349609375,10302.75,10488.900390625,187300.0,10626.030391025892,10583.765426239504,36.20943941042693,-65.58385710173206,-56.51801001054923,-9.065847091182833,145.15235552481948
2018-02-20,10360.400390625,10429.349609375,10347.650390625,10391.0,187700.0,10600.732295749616,10575.006013078153,35.523308793598844,-77.43714347655987,-54.69703710830163,-22.740106368258242,140.61998861233238
2018-02-21,10397.4501953125,10426.099609375,10349.599609375,10426.0,234100.0,10581.372095707986,10568.04303983244,38.122371512016514,-82.88589176123423,-48.11662831438079,-34.769263446853444,136.03998942573722
2018-02-22,10382.7001953125,10397.5498046875,10340.650390625,10354.349609375,313600.0,10562.450962336987,10560.774692988522,37.47471734531017,-87.38692370209174,-42.09412820419063,-45.2927954979011,130.387091185506
2018-02-23,10491.0498046875,10499.099609375,10396.650390625,10408.099609375,210600.0,10555.650852084656,10558.040383643383,44.88226764480921,-81.27423716769772,-28.785153335837293,-52.48908383186043,129.38797139100558
2018-02-26,10582.599609375,10592.9501953125,10520.2001953125,10526.5498046875,171900.0,10558.217400398024,10559.00349053482,50.24593984227534,-68.25577484040514,-12.613352806835763,-55.642422033569375,127.42457276486232
2018-02-27,10554.2998046875,10631.650390625,10537.25,10615.2001953125,187500.0,10557.844296044641,10558.819032266298,48.669285270952415,-59.53581555801975,-3.114714819560298,-56.42110073845945,125.06570261201502
2018-02-28,10492.849609375,10535.5,10461.5498046875,10488.9501953125,286000.0,10551.654325885627,10556.231996074483,45.34220892464332,-56.927477677285424,-0.40510155106078116,-56.52237612622464,122.75743813972824
2018-03-01,10458.349609375,10525.5,10447.150390625,10479.9501953125,176000.0,10542.768162408425,10552.393471105876,43.542502390458615,-56.98729868038754,-0.3719380433303172,-56.61536063705722,119.58545037081909
2018-03-05,10358.849609375,10428.7001953125,10323.900390625,10428.2998046875,194000.0,10525.252109738574,10544.80351574388,38.76376033946937,-64.322061019795,-6.165360306190223,-58.15670071360478,120.64714811218916
2018-03-06,10249.25,10441.349609375,10215.900390625,10420.5,222900.0,10498.966194525377,10533.21318179314,34.29850768215385,-78.07864353192599,-15.937554254656966,-62.141089277269025,128.1330103006042
2018-03-07,10154.2001953125,10243.349609375,10141.5498046875,10232.9501953125,249500.0,10466.131337457484,10518.34992742135,30.966962885604573,-95.54912828394117,-26.726431205337718,-68.82269707860345,126.67352351573963
2018-03-08,10242.650390625,10270.349609375,10146.400390625,10216.25,226400.0,10444.847437759152,10507.538180880318,37.09071282098686,-101.09209502160229,-25.815518354399074,-75.27657666720322,126.4789303181868
2018-03-09,10226.849609375,10296.7001953125,10211.900390625,10271.2998046875,186500.0,10424.085739817805,10496.530785919325,36.46835367946556,-105.54328974459531,-24.21337046191367,-81.32991928268164,123.50184991599488
2018-03-12,10421.400390625,10433.650390625,10295.4501953125,10301.599609375,216400.0,10423.829992275632,10493.584495907784,48.03104603125764,-92.30820004329689,-8.782624608492199,-83.5255754348047,129.45177358270954
2018-03-13,10426.849609375,10478.599609375,10377.849609375,10389.5,266700.0,10424.117574856524,10490.967441533949,48.31478639622234,-80.45218695774201,2.4587107816501543,-82.91089773939217,127.40164689823028
2018-03-14,10410.900390625,10420.349609375,10336.2998046875,10393.0498046875,181400.0,10422.858795405902,10487.827557184579,47.497382542845486,-71.51875612766162,9.11371328938445,-80.63246941704607,124.7693724546067
2018-03-15,10360.150390625,10420.0,10346.2001953125,10405.4501953125,173900.0,10416.88656637915,10482.82060947636,44.89463311866706,-67.75303389751025,10.303548415628654,-78.0565823131389,121.1286890426705
2018-03-16,10195.150390625,10346.2998046875,10180.25,10345.150390625,328500.0,10395.768835354946,10471.539424423365,37.66755577358779,-77.19296053887228,0.6908974194133037,-77.88385795828559,125.32666772712261
2018-03-19,10094.25,10224.5498046875,10075.2998046875,10215.349609375,210200.0,10367.052755797333,10456.743760720488,34.05704364366954,-91.7582566121473,-11.099518923089363,-80.65873768905794,127.03547717518529
2018-03-20,10124.349609375,10155.650390625,10049.099609375,10051.5498046875,203000.0,10343.938170423779,10443.708695961843,36.0269743734266,-99.72302678651067,-15.251431277962183,-84.47159550854849,125.57228460910062
2018-03-21,10155.25,10227.2998046875,10132.9501953125,10181.9501953125,204800.0,10325.967868478656,10432.396590237848,38.07226729275349,-102.3617981634452,-14.312162123917375,-88.04963603952783,123.95642108791488
2018-03-22,10114.75,10207.849609375,10105.400390625,10167.5,230500.0,10305.851881004497,10419.939861208913,36.428372103008485,-106.493464647785,-14.755062886605728,-91.73840176117928,122.42019234949238
2018-03-23,9998.0498046875,10027.7001953125,9951.900390625,9968.7998046875,285700.0,10276.537397545735,10403.395153110036,32.12411854839713,-117.82634183682421,-20.870352060515955,-96.95598977630826,125.30800785131436
2018-03-26,10130.650390625,10143.5,9958.5498046875,9989.150390625,262600.0,10262.643396886619,10392.699280071407,40.69814648158971,-114.78480181798841,-14.26304963334411,-100.5217521846443,129.5681640985419
2018-03-27,10184.150390625,10207.900390625,10139.650390625,10188.0,225700.0,10255.167872480752,10384.52089224998,43.783643482462686,-106.82593369134338,-5.043345205359259,-101.78258848598412,125.83115237721748
2018-03-28,10113.7001953125,10158.349609375,10096.900390625,10143.599609375,344400.0,10241.69476036949,10373.900472762236,40.77504383494794,-104.99292229293133,-2.5682670455577608,-102.42465524737356,123.07535577884481
2018-04-02,10211.7998046875,10220.099609375,10127.75,10151.650390625,225400.0,10238.84762173311,10367.54358381813,46.30770679497354,-94.53469184781716,6.311970719645132,-100.84666256746229,121.88421708482018
2018-04-03,10245.0,10255.349609375,10171.0498046875,10186.849609375,205300.0,10239.433562520433,10362.737953080165,48.07561169517824,-82.6151545015291,14.585206452746561,-97.20036095427567,119.19961619929731
2018-04-04,10128.400390625,10279.849609375,10111.2998046875,10274.599609375,231100.0,10228.858974720868,10353.54824474859,42.75158409566041,-81.63639573874752,12.451172172422517,-94.08756791117004,122.72462966274037
2018-04-05,10325.150390625,10331.7998046875,10227.4501953125,10228.4501953125,236800.0,10238.029585759357,10352.434603410411,52.34229744333577,-64.24407595891898,23.874793561800857,-88.11886952071984,128.4871142627232
2018-04-06,10331.599609375,10350.4501953125,10290.849609375,10322.75,200200.0,10246.941016579894,10351.617544820787,52.622477252952706,-49.37102077860982,30.998278993688032,-80.36929977229785,123.56664795377868
2018-04-09,10379.349609375,10397.7001953125,10328.5,10333.7001953125,221600.0,10259.551358750858,10352.70507676409,54.743921411925044,-33.34659269399526,37.61816566264207,-70.96475835663733,119.68332990797306
2018-04-10,10402.25,10424.849609375,10381.5,10412.900390625,251700.0,10273.141705536491,10354.648014930204,55.76688684811269,-18.58501140754379,41.903797559274835,-60.488808966818624,114.38452062883214
2018-04-11,10417.150390625,10428.150390625,10355.599609375,10428.150390625,250400.0,10286.856818402062,10357.099088486862,56.4565645386475,-5.619239792431472,43.89565533950972,-49.514895131941195,111.39639638748699
2018-04-12,10458.650390625,10469.900390625,10395.25,10410.650390625,238600.0,10303.218110994723,10361.08149249228,58.401954725742186,7.913706513340003,45.94288131622496,-38.02917480288496,108.77168169016649
2018-04-13,10480.599609375,10519.900390625,10451.4501953125,10495.2998046875,213100.0,10320.11158703094,10365.768477468073,59.43423899957382,20.17719236243829,46.5650937322586,-26.38790136982031,105.89157552033316
2018-04-16,10528.349609375,10540.150390625,10396.349609375,10398.2998046875,195000.0,10339.943779635136,10372.14420813109,61.66309702818676,33.36451384121938,47.801932168831755,-14.437418327612374,108.59937592959508
2018-04-17,10548.7001953125,10560.4501953125,10495.650390625,10557.2998046875,206100.0,10359.82534303298,10379.067972334284,62.606097257082084,44.93964705361395,47.501652304981064,-2.5620052513671094,105.4708351265883
2018-04-18,10526.2001953125,10594.2001953125,10509.7001953125,10578.900390625,205400.0,10375.670567059602,10384.83786343147,60.8246830543294,51.70147909120169,43.41078747405504,8.290691617146651,103.972918331832
2018-04-19,10565.2998046875,10572.2001953125,10546.2001953125,10563.650390625,262600.0,10393.730494452735,10391.914802304256,62.80531486289348,59.52907725779005,40.990708512514715,18.53836874527533,99.83199559384401
2018-04-20,10564.0498046875,10582.349609375,10527.4501953125,10560.349609375,244600.0,10409.95138114176,10398.66519455458,62.696182237135055,64.88370172155192,37.07626638102126,27.807435340530652,96.6225254844623
2018-04-23,10584.7001953125,10638.349609375,10514.9501953125,10592.7998046875,194200.0,10426.594125348496,10405.96068478038,63.81482602186162,69.9868295225424,33.74351534560939,36.243314176933005,98.53516038289357
2018-04-24,10614.349609375,10636.7998046875,10569.0,10578.099609375,219200.0,10444.475600017688,10414.132799470366,65.41828406173697,75.55263129158084,31.447453691718266,44.10517759986257,96.33977783322261
2018-04-25,10570.5498046875,10612.599609375,10536.4501953125,10612.400390625,189200.0,10456.482667129098,10420.26679967496,61.110225827630046,75.55830203251935,25.162499546125417,50.39580248639393,95.02260899245671
2018-04-26,10617.7998046875,10628.400390625,10559.650390625,10586.5,335100.0,10471.84620403942,10428.013192028395,63.874083134673725,78.47091241892304,22.46008794602328,56.010824472899756,93.1459940644241
2018-04-27,10692.2998046875,10719.7998046875,10647.5498046875,10651.650390625,0.0,10492.841785053524,10438.377372916988,67.76416118444195,85.8016366542106,23.83264974504867,61.96898690916193,93.77842305982239
2018-04-30,10739.349609375,10759.0,10704.599609375,10705.75,173800.0,10516.318720703188,10450.180205719264,69.96389101289314,94.32054591158158,25.88124720193572,68.43929870964585,91.84426393501364
2018-05-02,10718.0498046875,10784.650390625,10689.7998046875,10783.849609375,229700.0,10535.53120489217,10460.684895874881,67.71124150481496,98.22089728161336,23.825278857574006,74.39561842403936,92.05900122090553
2018-05-03,10679.650390625,10720.599609375,10647.4501953125,10720.150390625,185200.0,10549.25684162863,10469.271778021945,63.72759443656201,97.09420054053408,18.158865693195764,78.93533484733831,90.70831642387657
2018-05-04,10618.25,10700.4501953125,10601.599609375,10700.4501953125,186500.0,10555.82761861638,10475.114061236769,57.86527695729618,90.20693745375866,9.017282085136273,81.18965536862238,91.2899071034211
2018-05-07,10715.5,10725.650390625,10635.650390625,10653.150390625,168400.0,10571.034512081487,10484.540960796112,63.57988310198494,91.54076908145362,8.280890970264977,83.25987811118864,92.44065592639103
2018-05-08,10717.7998046875,10758.5498046875,10689.400390625,10757.900390625,269800.0,10585.012158996346,10493.688366438912,63.70524802012974,91.72605441632732,6.772941044110937,84.95311337221638,90.77699579325595
2018-05-09,10741.7001953125,10766.25,10689.849609375,10693.349609375,215400.0,10599.934829121694,10503.414320512386,65.05160626291828,92.7324936953155,6.223504258479295,86.5089894368362,89.75009542409481
2018-05-10,10716.5498046875,10785.5498046875,10705.0,10779.650390625,192100.0,10611.041017270818,10511.772574793764,62.42729272422696,90.45793497577506,3.1591564311510894,87.29877854462397,89.09293180005233
2018-05-11,10806.5,10812.0498046875,10724.4501953125,10741.9501953125,203100.0,10629.656158483122,10523.330513037145,67.48026336977752,94.82052779905825,6.017399403547415,88.80312839551084,89.55057952862002
2018-05-14,10806.599609375,10834.849609375,10774.75,10815.150390625,171400.0,10646.50791571092,10534.439105050393,67.4854781312248,97.16588386090007,6.690204372311371,90.4756794885887,87.44693880336145
2018-05-15,10801.849609375,10929.2001953125,10781.400390625,10812.599609375,254300.0,10661.302362726547,10544.925791494496,66.93427198889661,97.51719264028361,5.6332105213559345,91.88398211892768,91.75785779508563
2018-05-16,10741.099609375,10790.4501953125,10699.7001953125,10751.9501953125,231100.0,10668.90210050259,10552.618882391771,60.16579810793992,91.83497367666132,-0.039206753813090245,91.87418043047441,92.50011181418665
2018-05-17,10682.7001953125,10777.25,10664.5,10775.599609375,214100.0,10670.2162047702,10557.720110349446,54.46415684523572,81.67789759844709,-8.157026265621866,89.83492386406895,93.94653239888761
2018-05-18,10596.400390625,10674.9501953125,10589.099609375,10671.849609375,223000.0,10663.186127232562,10559.236984085743,47.32671512657419,65.90495730456496,-19.1439732476032,85.04893055216816,93.92182193735994
2018-05-21,10516.7001953125,10621.7001953125,10505.7998046875,10616.7001953125,0.0,10649.235086097318,10557.568874722087,41.86958063098895,46.43833656728566,-30.88847518790601,77.32681175519167,95.4917197007628
2018-05-22,10536.7001953125,10558.599609375,10490.5498046875,10518.4501953125,241700.0,10638.517477451145,10556.750495137396,43.62625190490051,32.25294041622692,-36.059097071171806,68.31203748739873,93.53158291410118
2018-05-23,10430.349609375,10533.5498046875,10417.7998046875,10521.099609375,290900.0,10618.691966205799,10551.793597656519,37.19031882605947,12.287663751108994,-44.81949898903179,57.10716274014079,95.34364060773682
2018-05-24,10513.849609375,10535.150390625,10419.7998046875,10464.849609375,297600.0,10608.706979840961,10550.305598116067,44.156111441044466,3.1662912784267974,-43.152697169371194,46.31898844779799,96.77270813129132
2018-05-25,10605.150390625,10628.0498046875,10524.0,10533.0498046875,260800.0,10608.368257058488,10552.456374292888,50.606507592461234,3.267086947653297,-34.44152120011576,37.708608147769056,98.0175286442348
2018-05-28,10688.650390625,10709.7998046875,10640.5498046875,10648.349609375,232600.0,10616.014174541013,10557.797316109833,55.65176930239744,9.969794814453053,-22.191050666652806,32.16084548110586,98.49123474553946
2018-05-29,10633.2998046875,10717.25,10616.099609375,10689.400390625,225800.0,10617.660425031154,10560.75819801484,51.86954863031784,10.692156859644456,-17.174950897169126,27.86710775681358,98.68117445121521
2018-05-30,10614.349609375,10648.7001953125,10558.4501953125,10579.0,238700.0,10617.345109254378,10562.859821989749,50.6015811182052,9.62456559536804,-14.594033729156436,24.218599324524476,98.07894770469984
2018-05-31,10736.150390625,10763.7998046875,10620.400390625,10670.099609375,610300.0,10628.659897956342,10569.655530563681,57.75047083978669,18.39475367212981,-4.659076521915736,23.053830194045545,101.74832253382843
2018-06-01,10696.2001953125,10764.75,10681.5,10738.4501953125,220600.0,10635.092307228357,10574.618066436184,54.94191625961374,21.86944665694682,-0.9475068296789821,22.816953486625803,100.42701378141211
2018-06-04,10628.5,10770.2998046875,10618.349609375,10765.9501953125,203800.0,10634.464468444705,10576.731083438686,50.463159514375945,18.941974621182453,-3.0999830923546803,22.041957713537133,104.10724103363268
2018-06-05,10593.150390625,10633.150390625,10550.900390625,10630.7001953125,167700.0,10630.529794366637,10577.37497783815,48.25137532070257,13.612596356737413,-6.743489085439776,20.35608544217719,102.54600953123034
2018-06-06,10684.650390625,10698.349609375,10587.5,10603.4501953125,189900.0,10635.684136867434,10581.581856770967,53.885506021373054,16.581173541497265,-3.0199295205439434,19.601103062041208,103.13912380578532
2018-06-07,10768.349609375,10818.0,10722.599609375,10722.599609375,220900.0,10648.318943772916,10588.90608236328,58.35237616499701,25.394883389482857,4.635024261953319,20.759859127529538,105.29701563215781
2018-06-08,10767.650390625,10779.4501953125,10709.0498046875,10736.400390625,209400.0,10659.683843473114,10595.915663079428,58.30156929164218,31.955033103553433,8.956139180819115,22.998893922734318,102.80439956021796
2018-06-11,10786.9501953125,10850.5498046875,10777.0498046875,10781.849609375,211400.0,10671.8044484102,10603.407213363076,59.353557793626734,38.27017717821218,12.21702660438229,26.05315057382989,101.38261488180953
2018-06-12,10842.849609375,10856.5498046875,10789.400390625,10816.150390625,198300.0,10688.09446374018,10612.797111245896,62.31876745964697,47.24102477242195,16.95029935887365,30.2907254135483,99.11240020275172
2018-06-13,10856.7001953125,10893.25,10842.650390625,10887.5,213400.0,10704.152152461353,10622.36193807204,63.03826740325812,54.83599740936734,19.63621759665523,35.19977981271211,95.64720085791231
2018-06-14,10808.0498046875,10833.7001953125,10773.5498046875,10832.900390625,184300.0,10714.04716695908,10629.643815194215,58.791822840625116,56.28062005330503,16.864672192474337,39.41594786083069,94.75457155556144
2018-06-15,10817.7001953125,10834.0,10755.400390625,10808.650390625,305400.0,10723.918883945122,10637.018575198854,59.37640132684007,57.54090405436,14.499964954823447,43.04093909953655,93.60064568552134
2018-06-18,10799.849609375,10830.2001953125,10787.349609375,10830.2001953125,196600.0,10731.15038160511,10643.40410595086,57.744615396851955,56.448590885762314,10.726121428980605,45.72246945678171,89.97564141780553
2018-06-19,10710.4501953125,10789.4501953125,10701.2001953125,10789.4501953125,224500.0,10729.178935291528,10646.033364357198,50.29040981798995,47.817923995002275,1.6763636305764464,46.14156036442583,90.59519660671228
2018-06-20,10772.0498046875,10781.7998046875,10724.0498046875,10734.650390625,193500.0,10733.261875234002,10650.97518554662,54.63582118113063,45.42500083705636,-0.5732476218955753,45.998248458951934,89.22051180444713
2018-06-21,10741.099609375,10809.599609375,10725.900390625,10808.4501953125,223600.0,10734.008326104573,10654.509476677145,52.168264044939946,40.56357821445272,-4.347736195599374,44.91131441005209,88.82613372912948
2018-06-22,10821.849609375,10837.0,10710.4501953125,10742.7001953125,229800.0,10742.374162606518,10661.07183482216,57.55449826295091,42.73410375840285,-1.7417685213193934,44.475872279722246,91.52068165472738
2018-06-25,10762.4501953125,10831.0498046875,10753.0498046875,10822.900390625,229600.0,10744.286165721373,10665.047456802175,52.84078993164516,39.20924482906594,-4.213301960525044,43.42254678959098,90.55491867938971
2018-06-26,10769.150390625,10805.25,10732.5498046875,10742.7001953125,220000.0,10746.654187140764,10669.129924795227,53.30534858784463,36.535262731818875,-5.509827246217689,42.045089978036565,89.27958129604045
2018-06-27,10671.400390625,10785.5,10652.400390625,10785.5,246000.0,10739.48715890117,10669.218962670904,46.16099154417449,26.226185445008014,-12.655123626422842,38.881309071430856,92.40958330168041
2018-06-28,10589.099609375,10674.2001953125,10557.7001953125,10660.7998046875,352300.0,10725.164535136773,10666.077027247537,41.15914275104517,11.285094645425488,-22.076971540804294,33.36206618622978,94.13032735156038
2018-06-29,10714.2998046875,10723.0498046875,10612.349609375,10612.849609375,242800.0,10724.12979890351,10667.968116558908,50.02973842890938,9.437986726006784,-19.1392635681784,28.577250294185184,96.97460363448464
2018-07-02,10657.2998046875,10736.150390625,10604.650390625,10732.349609375,295400.0,10717.765037549603,10667.54975138748,46.58634265141208,3.3362584503811377,-20.19279347504324,23.529051925424376,99.4407033748786
2018-07-03,10699.900390625,10713.2998046875,10630.25,10668.599609375,202100.0,10716.063642604404,10668.818403906598,49.38997255389246,1.9160194095020415,-17.290426012737868,19.20644542223991,98.2699248972087
2018-07-04,10769.900390625,10777.150390625,10677.75,10715.0,173900.0,10721.1909519397,10672.78240338575,53.69126014685204,6.365507119247923,-10.27275064239359,16.638257761641512,98.35067244919378
2018-07-05,10749.75,10786.0498046875,10726.25,10786.0498046875,220500.0,10723.910861278775,10675.800740507879,52.31296768954214,8.171593028657298,-6.773331786387372,14.94492481504467,95.59703903764422
2018-07-06,10772.650390625,10816.349609375,10735.0498046875,10744.150390625,0.0,10728.55272121651,10679.598766002668,53.76557215272145,11.320305822027876,-2.899695194413436,14.220001016441312,94.57580801263393
2018-07-09,10852.900390625,10860.349609375,10807.150390625,10838.2998046875,183600.0,10740.395356398272,10686.39490814472,58.532531376148675,20.05994911230846,4.671958476693717,15.387990635614742,94.08462306530294
2018-07-10,10947.25,10956.900390625,10876.650390625,10902.75,197000.0,10760.095798646056,10696.624519590026,63.32077119614187,34.20510914330043,15.053694806148552,19.15141433715188,94.79286427492416
2018-07-11,10948.2998046875,10976.650390625,10923.0,10956.400390625,222300.0,10778.019989697623,10706.494138613458,63.371451727560846,44.981442770649664,20.664022746798224,24.31742002385144,91.85411615707243
2018-07-12,11023.2001953125,11078.2998046875,10999.650390625,11006.9501953125,248300.0,10801.370485470468,10718.913983974204,66.88690257122553,58.88679010380838,27.65549606396555,31.23129403984283,94.57882214585297
2018-07-13,11018.900390625,11071.349609375,10999.75,11056.900390625,0.0,10822.08761929471,10730.678156784039,66.49237035864904,68.76721410652317,30.028736053344275,38.738478053178895,92.93744980507776
2018-07-16,10936.849609375,11019.5,10926.25,11018.9501953125,210500.0,10833.01733263569,10738.763311787607,59.30379921832228,69.17925362025744,24.352620453662837,44.826633166594604,92.95977481900078
2018-07-17,11008.0498046875,11018.5,10925.599609375,10939.650390625,210600.0,10849.68709187872,10749.323566411133,63.03809140753462,74.39349669873445,23.65349082571187,50.74000587302258,92.95553309085787
2018-07-18,10980.4501953125,11076.2001953125,10956.2998046875,11060.2001953125,225500.0,10862.140720777177,10758.387355779814,60.71247129880361,75.42926250296841,19.751405303956666,55.67785719901175,94.88016577186802
2018-07-19,10957.099609375,11006.5,10935.4501953125,10999.5,215400.0,10871.18442445316,10766.179993175705,58.73807222760453,73.51844238873127,14.27246815177562,59.245974236955654,93.17799712298459
2018-07-20,11010.2001953125,11030.25,10946.2001953125,10963.5,187300.0,10884.424021677858,10775.749412867344,61.78184974145347,75.41948827271881,12.938811228610518,62.48067704410829,92.52598337759284
2018-07-23,11084.75,11093.400390625,11010.9501953125,11019.849609375,229100.0,10903.502686279968,10787.867082950977,65.61665564004349,81.99642330478855,15.612597008544213,66.38382629624434,91.85985565865764
2018-07-24,11134.2998046875,11143.400390625,11092.5,11109.0,205800.0,10925.483364223543,10801.452679881822,67.92064006001112,90.16755142971488,19.02698010677642,71.14057132293846,89.48775101339638
2018-07-25,11132.0,11157.150390625,11113.25,11148.400390625,205900.0,10945.151615249873,10814.415319886457,67.69390708146783,95.35842179263818,19.37428037575978,75.9841414168784,86.23151098565378
2018-07-26,11167.2998046875,11185.849609375,11125.7001953125,11132.9501953125,365400.0,10966.308585672505,10828.253927133557,69.38332456644133,101.15457619116569,20.13634781942983,81.01822837173586,84.36850406257138
2018-07-27,11278.349609375,11283.400390625,11210.25,11232.75,314600.0,10996.026778406076,10845.904738201849,73.99122083635436,113.40163797487185,25.906727682508787,87.49491029236306,86.63508133935198
2018-07-30,11319.5498046875,11328.099609375,11261.4501953125,11296.650390625,278800.0,11026.838495194783,10864.479054534619,75.46648758089697,124.99121320954328,29.99704233374416,94.99417087579911,85.20753367671969
2018-07-31,11356.5,11366.0,11267.75,11311.0498046875,256500.0,11058.234828985755,10883.773993572477,76.74072097076738,135.59455738460383,32.48030920704376,103.11424817756007,86.13913841409685
2018-08-01,11346.2001953125,11390.5498046875,11313.5498046875,11359.7998046875,269700.0,11085.660101969253,10901.908354425028,75.56259147375775,141.5351468072622,30.736718903761698,110.79842790350051,85.48634281308993
2018-08-02,11244.7001953125,11328.900390625,11234.9501953125,11328.900390625,210000.0,11100.806777525753,10915.351171714732,64.97629956289245,136.47965251666938,20.544979690535087,115.93467282613429,87.32660404072637
2018-08-03,11360.7998046875,11368.0,11294.5498046875,11297.7998046875,218300.0,11125.568018207823,10932.8197455568,70.13103717182923,140.22497879165712,19.432244772418258,120.79273401923886,89.89611837263877
2018-08-06,11387.099609375,11427.650390625,11370.599609375,11401.5,203700.0,11150.475788795175,10950.634642177121,71.16630169519914,143.6593358905302,18.293281497033064,125.36605439349714,88.250008912986
2018-08-07,11389.4501953125,11428.9501953125,11359.7001953125,11423.150390625,226400.0,11173.235256082538,10967.843095241255,71.26217404971814,144.900439209272,15.627507852619885,129.27293135665212,86.89286541920129
2018-08-08,11450.0,11459.9501953125,11379.2998046875,11412.5,210500.0,11199.593803122298,10986.75120915336,73.68906683725658,149.0517103974962,15.823023232675268,133.22868716482094,86.44697436247263
2018-08-09,11470.7001953125,11495.2001953125,11454.099609375,11493.25,302200.0,11225.413459521364,11005.729600767445,74.48244832676797,152.25683348559323,15.222517056617818,137.03431642897542,83.50077585890317
2018-08-10,11429.5,11478.75,11419.650390625,11474.9501953125,0.0,11244.850272900281,11022.348047796173,69.96066981007141,149.74622393155914,10.169526002066988,139.57669792949216,81.75783539576723
2018-08-13,11355.75,11406.2998046875,11340.2998046875,11369.599609375,246900.0,11255.412151671682,11035.422634157107,62.63088350169419,140.18952158658612,0.49025892567516394,139.69926266091096,82.28943253267671
2018-08-14,11435.099609375,11452.4501953125,11370.7998046875,11381.7001953125,232600.0,11272.525242881522,11051.096241028397,66.67625665053049,137.43435871275688,-1.8119231585232853,139.24628187128016,83.31877273123551
2018-08-16,11385.0498046875,11449.849609375,11366.25,11397.150390625,290600.0,11283.241867815424,11064.192459211106,62.10912583319621,129.71697479137947,-7.623445663920563,137.34042045530003,83.3388324915044
2018-08-17,11470.75,11486.4501953125,11431.7998046875,11437.150390625,234700.0,11301.099785166338,11080.135892183222,66.35838470626523,129.02881807116864,-6.649281907305124,135.67809997847377,84.62894378675409
2018-08-20,11551.75,11565.2998046875,11499.650390625,11502.099609375,232600.0,11324.971234198114,11098.630563077997,69.80506182034067,133.48078852603248,-1.7578491619530325,135.23863768798552,85.33757670823594
2018-08-21,11570.900390625,11581.75,11539.599609375,11576.2001953125,224200.0,11348.393058619722,11117.150948471997,70.57269123476996,136.97531746757886,1.3893438236746647,135.5859736439042,82.25277770229052
2018-08-23,11582.75,11620.7001953125,11546.7001953125,11620.7001953125,248500.0,11370.712767322606,11135.40973480643,71.06290274835975,139.09749197343444,2.809214663624175,136.28827730981027,81.66329358069835
2018-08-24,11557.099609375,11604.599609375,11532.0,11566.599609375,218800.0,11388.46389513712,11151.946592632648,68.40643497607289,137.12882269627335,0.6724363091704504,136.4563863871029,81.01588756600562
2018-08-27,11691.9501953125,11700.9501953125,11595.599609375,11605.849609375,199500.0,11417.36735229668,11173.123204502446,73.92503459827508,144.7810080644922,6.659697341911453,138.12131072258074,85.50408030682665
2018-08-28,11738.5,11760.2001953125,11710.5,11731.9501953125,241900.0,11447.951413982712,11195.294843541567,75.51497385693456,152.83975870623908,11.774758386926663,141.06500031931242,84.27164599919618
2018-08-29,11691.900390625,11753.2001953125,11678.849609375,11744.9501953125,251600.0,11471.184649853405,11214.769570878172,70.85708450692519,153.69448329072657,10.103586377131307,143.59089691359526,83.56299885193218
2018-08-30,11676.7998046875,11698.7998046875,11639.7001953125,11694.75,313800.0,11490.767045551891,11232.888403576579,69.36399314079132,151.4080300751193,6.253706529219244,145.15432354590007,81.81561388929417
2018-08-31,11680.5,11727.650390625,11640.099609375,11675.849609375,346500.0,11508.836850737425,11250.441799514752,69.53340451464317,148.1863739900964,2.4256403553570465,145.76073363473935,82.22526870077317
2018-09-03,11582.349609375,11751.7998046875,11567.400390625,11751.7998046875,234400.0,11515.838065845765,11263.45779205829,60.04790259962319,136.14389006747115,-7.693474853814564,143.8373649212857,89.52342194089651
